"stream_ID","year","month","day","Value","q_mm","q_ML_day","q_mm_5th_root"
"FLOW_236212",1975,3,2,0.134,0.0519174887892377,11.5776,0.553430048605693
"FLOW_236212",1975,3,3,0.143,0.0554044843049327,12.3552,0.560672149028315
"FLOW_236212",1975,3,4,0.127,0.0492053811659193,10.9728,0.547523192403278
"FLOW_236212",1975,3,5,0.123,0.0476556053811659,10.6272,0.544029936204842
"FLOW_236212",1975,3,6,0.125,0.0484304932735426,10.8,0.545787743239059
"FLOW_236212",1975,3,7,0.133,0.0515300448430493,11.4912,0.552601556792838
"FLOW_236212",1975,3,8,0.136,0.0526923766816144,11.7504,0.555072303147609
"FLOW_236212",1975,3,9,0.164,0.0635408071748879,14.1696,0.576249478672433
"FLOW_236212",1975,3,10,0.175,0.0678026905829596,15.12,0.583780233112067
"FLOW_236212",1975,3,11,0.155,0.0600538116591928,13.392,0.569781199973242
"FLOW_236212",1975,3,12,0.15,0.0581165919282511,12.96,0.566056820576124
"FLOW_236212",1975,3,13,0.147,0.0569542600896861,12.7008,0.563774259019612
"FLOW_236212",1975,3,14,0.161,0.0623784753363229,13.9104,0.574125651291572
"FLOW_236212",1975,3,15,0.164,0.0635408071748879,14.1696,0.576249478672433
"FLOW_236212",1975,3,16,0.216,0.0836878923766816,18.6624,0.608881145690013
"FLOW_236212",1975,3,17,0.225,0.0871748878923767,19.44,0.613872642808727
"FLOW_236212",1975,3,18,0.204,0.0790385650224215,17.6256,0.601960243737273
"FLOW_236212",1975,3,19,0.219,0.0848502242152466,18.9216,0.61056316344113
"FLOW_236212",1975,3,20,0.262,0.101510313901345,22.6368,0.632851821072446
"FLOW_236212",1975,3,21,0.324,0.125531838565022,27.9936,0.660314414515333
"FLOW_236212",1975,3,22,0.29,0.112358744394619,25.056,0.645834699977787
"FLOW_236212",1975,3,23,0.271,0.10499730941704,23.4144,0.637141119193346
"FLOW_236212",1975,3,24,0.263,0.101897757847534,22.7232,0.633334178203615
"FLOW_236212",1975,3,25,0.258,0.0999605381165919,22.2912,0.630907539087588
"FLOW_236212",1975,3,26,0.254,0.0984107623318386,21.9456,0.628938990436371
"FLOW_236212",1975,3,27,0.253,0.0980233183856502,21.8592,0.628442981151596
"FLOW_236212",1975,3,28,0.249,0.0964735426008969,21.5136,0.626443122028378
"FLOW_236212",1975,3,29,0.249,0.0964735426008969,21.5136,0.626443122028378
"FLOW_236212",1975,3,30,0.255,0.0987982062780269,22.032,0.629433439939176
"FLOW_236212",1975,3,31,0.282,0.109259192825112,24.3648,0.642231492068873
"FLOW_236212",1975,4,1,0.316,0.122432286995516,27.3024,0.657020911518305
"FLOW_236212",1975,4,2,0.31,0.120107623318386,26.784,0.6545067271175
"FLOW_236212",1975,4,3,0.302,0.117008071748879,26.0928,0.651093207296549
"FLOW_236212",1975,4,4,0.282,0.109259192825112,24.3648,0.642231492068873
"FLOW_236212",1975,4,5,0.277,0.10732197309417,23.9328,0.639937749548873
"FLOW_236212",1975,4,6,0.296,0.114683408071749,25.5744,0.648485273487067
"FLOW_236212",1975,4,7,0.318,0.123207174887892,27.4752,0.657850486019678
"FLOW_236212",1975,4,8,0.295,0.114295964125561,25.488,0.648046514442812
"FLOW_236212",1975,4,9,0.28,0.108484304932735,24.192,0.641317930058964
"FLOW_236212",1975,4,10,0.268,0.103834977578475,23.1552,0.635724186439289
"FLOW_236212",1975,4,11,0.261,0.101122869955157,22.5504,0.632367988839143
"FLOW_236212",1975,4,12,0.255,0.0987982062780269,22.032,0.629433439939176
"FLOW_236212",1975,4,13,0.253,0.0980233183856502,21.8592,0.628442981151596
"FLOW_236212",1975,4,14,0.251,0.0972484304932736,21.6864,0.627446238652902
"FLOW_236212",1975,4,15,0.259,0.10034798206278,22.3776,0.631395858201139
"FLOW_236212",1975,4,16,0.257,0.0995730941704036,22.2048,0.630417703450943
"FLOW_236212",1975,4,17,0.253,0.0980233183856502,21.8592,0.628442981151596
"FLOW_236212",1975,4,18,0.253,0.0980233183856502,21.8592,0.628442981151596
"FLOW_236212",1975,4,19,0.256,0.0991856502242153,22.1184,0.62992634065304
"FLOW_236212",1975,4,20,0.258,0.0999605381165919,22.2912,0.630907539087588
"FLOW_236212",1975,4,21,0.257,0.0995730941704036,22.2048,0.630417703450943
"FLOW_236212",1975,4,22,0.257,0.0995730941704036,22.2048,0.630417703450943
"FLOW_236212",1975,4,23,0.256,0.0991856502242153,22.1184,0.62992634065304
"FLOW_236212",1975,4,24,0.255,0.0987982062780269,22.032,0.629433439939176
"FLOW_236212",1975,4,25,0.252,0.0976358744394619,21.7728,0.627945400969966
"FLOW_236212",1975,4,26,0.251,0.0972484304932736,21.6864,0.627446238652902
"FLOW_236212",1975,4,27,0.247,0.0956986547085202,21.3408,0.625433538823281
"FLOW_236212",1975,4,28,0.251,0.0972484304932736,21.6864,0.627446238652902
"FLOW_236212",1975,4,29,0.259,0.10034798206278,22.3776,0.631395858201139
"FLOW_236212",1975,4,30,0.259,0.10034798206278,22.3776,0.631395858201139
"FLOW_236212",1975,5,1,0.259,0.10034798206278,22.3776,0.631395858201139
"FLOW_236212",1975,5,2,0.259,0.10034798206278,22.3776,0.631395858201139
"FLOW_236212",1975,5,3,0.256,0.0991856502242153,22.1184,0.62992634065304
"FLOW_236212",1975,5,4,0.256,0.0991856502242153,22.1184,0.62992634065304
"FLOW_236212",1975,5,5,0.293,0.113521076233184,25.3152,0.647165414630438
"FLOW_236212",1975,5,6,0.292,0.113133632286996,25.2288,0.646723059183028
"FLOW_236212",1975,5,7,0.279,0.108096860986547,24.1056,0.640859190011343
"FLOW_236212",1975,5,8,0.291,0.112746188340807,25.1424,0.64627949013786
"FLOW_236212",1975,5,9,0.29,0.112358744394619,25.056,0.645834699977787
"FLOW_236212",1975,5,10,0.29,0.112358744394619,25.056,0.645834699977787
"FLOW_236212",1975,5,11,0.294,0.113908520179372,25.4016,0.647606563925501
"FLOW_236212",1975,5,12,0.289,0.11197130044843,24.9696,0.645388681112981
"FLOW_236212",1975,5,13,0.29,0.112358744394619,25.056,0.645834699977787
"FLOW_236212",1975,5,14,0.39,0.151103139013453,33.696,0.685258919750036
"FLOW_236212",1975,5,15,0.368,0.142579372197309,31.7952,0.677347199612438
"FLOW_236212",1975,5,16,0.348,0.134830493273543,30.0672,0.66981925009451
"FLOW_236212",1975,5,17,0.49,0.189847533632287,42.336,0.717267233870557
"FLOW_236212",1975,5,18,0.459,0.177836771300448,39.6576,0.707952815053246
"FLOW_236212",1975,5,19,0.358,0.138704932735426,30.9312,0.673625286346036
"FLOW_236212",1975,5,20,0.307,0.118945291479821,26.5248,0.653235007543919
"FLOW_236212",1975,5,21,0.287,0.111196412556054,24.7968,0.644492926540701
"FLOW_236212",1975,5,22,0.277,0.10732197309417,23.9328,0.639937749548873
"FLOW_236212",1975,5,23,0.269,0.104222421524664,23.2416,0.636197900963999
"FLOW_236212",1975,5,24,0.264,0.102285201793722,22.8096,0.633815070313115
"FLOW_236212",1975,5,25,0.287,0.111196412556054,24.7968,0.644492926540701
"FLOW_236212",1975,5,26,0.393,0.152265470852018,33.9552,0.686309935304125
"FLOW_236212",1975,5,27,0.397,0.153815246636771,34.3008,0.687701350552893
"FLOW_236212",1975,5,28,0.324,0.125531838565022,27.9936,0.660314414515333
"FLOW_236212",1975,5,29,0.301,0.116620627802691,26.0064,0.650661447495414
"FLOW_236212",1975,5,30,0.286,0.110808968609865,24.7104,0.644043175281478
"FLOW_236212",1975,5,31,0.28,0.108484304932735,24.192,0.641317930058964
"FLOW_236212",1975,6,1,0.299,0.115845739910314,25.8336,0.649794473798635
"FLOW_236212",1975,6,2,0.313,0.121269955156951,27.0432,0.655768638920414
"FLOW_236212",1975,6,3,0.304,0.117782959641256,26.2656,0.651953307003542
"FLOW_236212",1975,6,4,0.313,0.121269955156951,27.0432,0.655768638920414
"FLOW_236212",1975,6,5,0.63,0.244089686098655,54.432,0.754240564311294
"FLOW_236212",1975,6,6,0.562,0.217743497757848,48.5568,0.737206301788547
"FLOW_236212",1975,6,7,0.477,0.184810762331839,41.2128,0.713420281757027
"FLOW_236212",1975,6,8,0.415,0.160789237668161,35.856,0.693827317918013
"FLOW_236212",1975,6,9,0.372,0.144129147982063,32.1408,0.678813332815245
"FLOW_236212",1975,6,10,0.348,0.134830493273543,30.0672,0.66981925009451
"FLOW_236212",1975,6,11,0.347,0.134443049327354,29.9808,0.669433853262682
"FLOW_236212",1975,6,12,0.379,0.146841255605381,32.7456,0.681348992199842
"FLOW_236212",1975,6,13,0.401,0.155365022421525,34.6464,0.689081595179898
"FLOW_236212",1975,6,14,0.432,0.167375784753363,37.3248,0.699420770442828
"FLOW_236212",1975,6,15,0.42,0.162726457399103,36.288,0.695491191511887
"FLOW_236212",1975,6,16,0.385,0.149165919282511,33.264,0.683492765019398
"FLOW_236212",1975,6,17,0.358,0.138704932735426,30.9312,0.673625286346036
"FLOW_236212",1975,6,18,0.34,0.131730941704036,29.376,0.666710905936941
"FLOW_236212",1975,6,19,0.326,0.126306726457399,28.1664,0.661127612072275
"FLOW_236212",1975,6,20,0.322,0.124756950672646,27.8208,0.65949719120023
"FLOW_236212",1975,6,21,0.319,0.123594618834081,27.5616,0.658263709012757
"FLOW_236212",1975,6,22,0.312,0.120882511210762,26.9568,0.655349080906367
"FLOW_236212",1975,6,23,0.309,0.119720179372197,26.6976,0.654083918801248
"FLOW_236212",1975,6,24,0.309,0.119720179372197,26.6976,0.654083918801248
"FLOW_236212",1975,6,25,0.309,0.119720179372197,26.6976,0.654083918801248
"FLOW_236212",1975,6,26,0.304,0.117782959641256,26.2656,0.651953307003542
"FLOW_236212",1975,6,27,0.305,0.118170403587444,26.352,0.652381660400192
"FLOW_236212",1975,6,28,0.322,0.124756950672646,27.8208,0.65949719120023
"FLOW_236212",1975,6,29,0.328,0.127081614349776,28.3392,0.661936828218923
"FLOW_236212",1975,6,30,0.322,0.124756950672646,27.8208,0.65949719120023
"FLOW_236212",1975,7,1,0.323,0.125144394618834,27.9072,0.659906308879283
"FLOW_236212",1975,7,2,0.319,0.123594618834081,27.5616,0.658263709012757
"FLOW_236212",1975,7,3,0.309,0.119720179372197,26.6976,0.654083918801248
"FLOW_236212",1975,7,4,0.308,0.119332735426009,26.6112,0.653660014414706
"FLOW_236212",1975,7,5,0.667,0.258425112107623,57.6288,0.762898819140526
"FLOW_236212",1975,7,6,1.741,0.674539910313901,150.4224,0.924275689139499
"FLOW_236212",1975,7,7,1.615,0.62572197309417,139.536,0.910492308146133
"FLOW_236212",1975,7,8,2.183,0.845790134529148,188.6112,0.967058002314743
"FLOW_236212",1975,7,9,1.873,0.725682511210762,161.8272,0.937884441333725
"FLOW_236212",1975,7,10,1.137,0.440523766816144,98.2368,0.848777520259195
"FLOW_236212",1975,7,11,0.805,0.311892376681614,69.552,0.79213819049272
"FLOW_236212",1975,7,12,0.717,0.27779730941704,61.9488,0.774008280749771
"FLOW_236212",1975,7,13,1.405,0.544358744394619,121.392,0.885476501963313
"FLOW_236212",1975,7,14,2.758,1.06857040358744,238.2912,1.01335269831247
"FLOW_236212",1975,7,15,4.817,1.86631748878924,416.1888,1.13291442134493
"FLOW_236212",1975,7,16,6.112,2.36805739910314,528.0768,1.18816962322751
"FLOW_236212",1975,7,17,3.286,1.27314080717489,283.9104,1.04948270912035
"FLOW_236212",1975,7,18,1.884,0.729944394618834,162.7776,0.9389834886515
"FLOW_236212",1975,7,19,1.177,0.456021524663677,101.6928,0.854667261630504
"FLOW_236212",1975,7,20,2.353,0.911655605381166,203.2992,0.981671451698213
"FLOW_236212",1975,7,21,3.572,1.38394977578475,308.6208,1.06714655307413
"FLOW_236212",1975,7,22,1.909,0.739630493273543,164.9376,0.941462360244878
"FLOW_236212",1975,7,23,1.2,0.464932735426009,103.68,0.857981700533435
"FLOW_236212",1975,7,24,0.905,0.350636771300448,78.192,0.810907825908105
"FLOW_236212",1975,7,25,0.875,0.339013452914798,75.6,0.805458903399461
"FLOW_236212",1975,7,26,0.912,0.353348878923767,78.7968,0.812158405718966
"FLOW_236212",1975,7,27,0.718,0.278184753363229,62.0352,0.774224062294529
"FLOW_236212",1975,7,28,0.572,0.221617937219731,49.4208,0.739811335992901
"FLOW_236212",1975,7,29,0.963,0.373108520179372,83.2032,0.821045137327274
"FLOW_236212",1975,7,30,1.892,0.733043946188341,163.4688,0.939779575839252
"FLOW_236212",1975,7,31,7.182,2.78262242152466,620.5248,1.22713079817958
"FLOW_236212",1975,8,1,8.445,3.27196412556054,729.648,1.26754009728531
"FLOW_236212",1975,8,2,3.536,1.37000179372197,305.5104,1.06498680543854
"FLOW_236212",1975,8,3,5.043,1.9538798206278,435.7152,1.1433509830824
"FLOW_236212",1975,8,4,3.84,1.48778475336323,331.776,1.08269971076235
"FLOW_236212",1975,8,5,2.822,1.0933668161435,243.8208,1.01801265730816
"FLOW_236212",1975,8,6,3.529,1.36728968609865,304.9056,1.06456481347774
"FLOW_236212",1975,8,7,4.565,1.76868161434978,394.416,1.12080467109919
"FLOW_236212",1975,8,8,2.94,1.13908520179372,254.016,1.02638723455866
"FLOW_236212",1975,8,9,1.99,0.771013452914798,171.936,0.949319476714161
"FLOW_236212",1975,8,10,1.349,0.522661883408072,116.5536,0.878302594830664
"FLOW_236212",1975,8,11,1.265,0.490116591928251,109.296,0.867081421631968
"FLOW_236212",1975,8,12,3.134,1.21424932735426,270.7776,1.03958875769285
"FLOW_236212",1975,8,13,4.708,1.82408609865471,406.7712,1.12774021280006
"FLOW_236212",1975,8,14,4.066,1.57534708520179,351.3024,1.09515414375224
"FLOW_236212",1975,8,15,2.71,1.0499730941704,234.144,1.00980062244659
"FLOW_236212",1975,8,16,2.05,0.794260089686099,177.12,0.954976199787959
"FLOW_236212",1975,8,17,1.662,0.643931838565022,143.5968,0.915731133436516
"FLOW_236212",1975,8,18,1.425,0.552107623318386,123.12,0.887983198847355
"FLOW_236212",1975,8,19,1.613,0.624947085201794,139.3632,0.910266687425038
"FLOW_236212",1975,8,20,2.907,1.12629955156951,251.1648,1.02407268463314
"FLOW_236212",1975,8,21,15.054,5.83258116591928,1300.6656,1.42289272277149
"FLOW_236212",1975,8,22,26.879,10.4141058295964,2322.3456,1.59780728649682
"FLOW_236212",1975,8,23,27.976,10.839131838565,2417.1264,1.61064155472937
"FLOW_236212",1975,8,24,16.999,6.58615964125561,1468.7136,1.45789568535231
"FLOW_236212",1975,8,25,7.482,2.89885560538117,646.4448,1.23721539856712
"FLOW_236212",1975,8,26,3.877,1.5021201793722,334.9728,1.08477816797287
"FLOW_236212",1975,8,27,8.984,3.48079641255605,776.2176,1.28332225144573
"FLOW_236212",1975,8,28,9.232,3.57688251121076,797.6448,1.29033041704875
"FLOW_236212",1975,8,29,6.941,2.68924843049327,599.7024,1.21878242992053
"FLOW_236212",1975,8,30,4.039,1.56488609865471,348.9696,1.09369580547954
"FLOW_236212",1975,8,31,2.918,1.13056143497758,252.1152,1.02484652624822
"FLOW_236212",1975,9,1,2.123,0.822543497757848,183.4272,0.961682636353493
"FLOW_236212",1975,9,2,1.562,0.605187443946188,134.9568,0.90443629405767
"FLOW_236212",1975,9,3,7.794,3.01973811659193,673.4016,1.24736586803965
"FLOW_236212",1975,9,4,12.088,4.68342242152466,1044.4032,1.3617979188952
"FLOW_236212",1975,9,5,5.253,2.03524304932735,453.8592,1.15271848097172
"FLOW_236212",1975,9,6,3.468,1.34365560538117,299.6352,1.06085882532917
"FLOW_236212",1975,9,7,2.628,1.01820269058296,227.0592,1.00361431694218
"FLOW_236212",1975,9,8,1.867,0.723357847533632,161.3088,0.937282782905296
"FLOW_236212",1975,9,9,1.324,0.512975784753363,114.3936,0.875022807170014
"FLOW_236212",1975,9,10,0.94,0.36419730941704,81.216,0.817085204673696
"FLOW_236212",1975,9,11,0.761,0.294844843049327,65.7504,0.783283011390142
"FLOW_236212",1975,9,12,0.62,0.240215246636771,53.568,0.751830800774365
"FLOW_236212",1975,9,13,0.555,0.215031390134529,47.952,0.735360626221547
"FLOW_236212",1975,9,14,0.558,0.216193721973094,48.2112,0.736153897350762
"FLOW_236212",1975,9,15,0.49,0.189847533632287,42.336,0.717267233870557
"FLOW_236212",1975,9,16,0.457,0.177061883408072,39.4848,0.70733478459093
"FLOW_236212",1975,9,17,0.738,0.285933632286996,63.7632,0.778490017904793
"FLOW_236212",1975,9,18,15.392,5.96353721973094,1329.8688,1.42922560075646
"FLOW_236212",1975,9,19,16.805,6.51099551569507,1451.952,1.45455276171142
"FLOW_236212",1975,9,20,14.161,5.48659372197309,1223.5104,1.40559615488443
"FLOW_236212",1975,9,21,7.295,2.82640358744395,630.288,1.23096820375772
"FLOW_236212",1975,9,22,3.539,1.37116412556054,305.7696,1.06516745457346
"FLOW_236212",1975,9,23,2.588,1.00270493273543,223.6032,1.00054040216237
"FLOW_236212",1975,9,24,1.93,0.747766816143498,166.752,0.943524621545207
"FLOW_236212",1975,9,25,1.276,0.494378475336323,110.2464,0.868584171417039
"FLOW_236212",1975,9,26,0.916,0.35489865470852,79.1424,0.812869578793101
"FLOW_236212",1975,9,27,0.707,0.273922869955157,61.0848,0.771837115312275
"FLOW_236212",1975,9,28,0.628,0.243314798206278,54.2592,0.753761072147175
"FLOW_236212",1975,9,29,0.641,0.248351569506726,55.3824,0.756856215452741
"FLOW_236212",1975,9,30,0.603,0.23362869955157,52.0992,0.747661879782813
"FLOW_236212",1975,10,1,0.559,0.216581165919283,48.2976,0.736417562854411
"FLOW_236212",1975,10,2,0.538,0.208444843049327,46.4832,0.730799482289912
"FLOW_236212",1975,10,3,0.563,0.218130941704036,48.6432,0.737468466258041
"FLOW_236212",1975,10,4,0.52,0.201470852017937,44.928,0.725842585090593
"FLOW_236212",1975,10,5,0.47,0.18209865470852,40.608,0.711313985189615
"FLOW_236212",1975,10,6,0.448,0.173574887892377,38.7072,0.704526573677531
"FLOW_236212",1975,10,7,0.436,0.168925560538117,37.6704,0.700711223446334
"FLOW_236212",1975,10,8,0.531,0.205732735426009,45.8784,0.728887798254835
"FLOW_236212",1975,10,9,0.621,0.24060269058296,53.6544,0.752073170521953
"FLOW_236212",1975,10,10,0.608,0.235565919282511,52.5312,0.748897691289846
"FLOW_236212",1975,10,11,1.224,0.474231390134529,105.7536,0.861386496842621
"FLOW_236212",1975,10,12,4.168,1.614866367713,360.1152,1.10059444871601
"FLOW_236212",1975,10,13,7.88,3.05305829596413,680.832,1.25010651745029
"FLOW_236212",1975,10,14,10.517,4.07474798206278,908.6688,1.32440298425614
"FLOW_236212",1975,10,15,5.678,2.1999067264574,490.5792,1.17079498505817
"FLOW_236212",1975,10,16,3.497,1.35489147982063,302.1408,1.06262713644248
"FLOW_236212",1975,10,17,2.381,0.92250403587444,205.7184,0.983996729485429
"FLOW_236212",1975,10,18,1.6,0.619910313901345,138.24,0.908794672388616
"FLOW_236212",1975,10,19,1.049,0.40642869955157,90.6336,0.835212284718555
"FLOW_236212",1975,10,20,0.911,0.352961434977578,78.7104,0.811980222637809
"FLOW_236212",1975,10,21,5.981,2.31730224215247,516.7584,1.18303212064425
"FLOW_236212",1975,10,22,4.718,1.82796053811659,407.6352,1.12821888029541
"FLOW_236212",1975,10,23,2.383,0.923278923766816,205.8912,0.984161982115371
"FLOW_236212",1975,10,24,1.624,0.629208968609866,140.3136,0.91150484379797
"FLOW_236212",1975,10,25,3.518,1.36302780269058,303.9552,1.063900328312
"FLOW_236212",1975,10,26,5.386,2.0867730941704,465.3504,1.15849735266551
"FLOW_236212",1975,10,27,5.685,2.20261883408072,491.184,1.17108352068311
"FLOW_236212",1975,10,28,2.835,1.09840358744395,244.944,1.01894886181579
"FLOW_236212",1975,10,29,1.607,0.622622421524664,138.8448,0.909588479776893
"FLOW_236212",1975,10,30,1.327,0.514138116591928,114.6528,0.875418984274981
"FLOW_236212",1975,10,31,4.685,1.81517488789238,404.784,1.12663618306326
"FLOW_236212",1975,11,1,4.761,1.84462062780269,411.3504,1.1302679481959
"FLOW_236212",1975,11,2,2.678,1.03757488789238,231.3792,1.00740450912681
"FLOW_236212",1975,11,3,2.089,0.809370403587444,180.4896,0.958582428679358
"FLOW_236212",1975,11,4,8.052,3.11969865470852,695.6928,1.25551680223037
"FLOW_236212",1975,11,5,14.988,5.80700986547085,1294.9632,1.42164287496236
"FLOW_236212",1975,11,6,16.392,6.35098116591928,1416.2688,1.44733200217706
"FLOW_236212",1975,11,7,12.503,4.84421165919283,1080.2592,1.37102262633765
"FLOW_236212",1975,11,8,6.613,2.5621668161435,571.3632,1.20703949428129
"FLOW_236212",1975,11,9,3.074,1.19100269058296,265.5936,1.03557736306495
"FLOW_236212",1975,11,10,2.124,0.822930941704036,183.5136,0.961773215863092
"FLOW_236212",1975,11,11,1.452,0.562568609865471,125.4528,0.891322970876005
"FLOW_236212",1975,11,12,1.08,0.418439461883408,93.312,0.840091377012999
"FLOW_236212",1975,11,13,0.879,0.340563228699552,75.9456,0.806193980054242
"FLOW_236212",1975,11,14,0.69,0.267336322869955,59.616,0.768089085813831
"FLOW_236212",1975,11,15,0.598,0.231691479820628,51.6672,0.746417843138657
"FLOW_236212",1975,11,16,0.537,0.208057399103139,46.3968,0.730527607407242
"FLOW_236212",1975,11,17,0.473,0.183260986547085,40.8672,0.712219735983835
"FLOW_236212",1975,11,18,0.427,0.165438565022422,36.8928,0.697794192896794
"FLOW_236212",1975,11,19,0.39,0.151103139013453,33.696,0.685258919750036
"FLOW_236212",1975,11,20,0.378,0.146453811659193,32.6592,0.680989061205348
"FLOW_236212",1975,11,21,0.395,0.153040358744395,34.128,0.687007051963111
"FLOW_236212",1975,11,22,0.395,0.153040358744395,34.128,0.687007051963111
"FLOW_236212",1975,11,23,0.506,0.1960466367713,43.7184,0.721891418658271
"FLOW_236212",1975,11,24,0.561,0.217356053811659,48.4704,0.73694376386518
"FLOW_236212",1975,11,25,0.502,0.194496860986547,43.3728,0.720746462189665
"FLOW_236212",1975,11,26,0.48,0.185973094170404,41.472,0.714315416671224
"FLOW_236212",1975,11,27,0.431,0.166988340807175,37.2384,0.699096664293204
"FLOW_236212",1975,11,28,0.379,0.146841255605381,32.7456,0.681348992199842
"FLOW_236212",1975,11,29,0.35,0.135605381165919,30.24,0.670587393455617
"FLOW_236212",1975,11,30,0.337,0.130568609865471,29.1168,0.665530182634077
"FLOW_236212",1975,12,1,0.33,0.127856502242152,28.512,0.662742106547812
"FLOW_236212",1975,12,2,0.316,0.122432286995516,27.3024,0.657020911518305
"FLOW_236212",1975,12,3,0.303,0.117395515695067,26.1792,0.651523824873738
"FLOW_236212",1975,12,4,0.302,0.117008071748879,26.0928,0.651093207296549
"FLOW_236212",1975,12,5,0.286,0.110808968609865,24.7104,0.644043175281478
"FLOW_236212",1975,12,6,0.28,0.108484304932735,24.192,0.641317930058964
"FLOW_236212",1975,12,7,0.272,0.105384753363229,23.5008,0.637610641530074
"FLOW_236212",1975,12,8,0.23,0.0891121076233184,19.872,0.616577032317183
"FLOW_236212",1975,12,9,0.222,0.0860125560538117,19.1808,0.612226847957798
"FLOW_236212",1975,12,10,0.226,0.087562331838565,19.5264,0.614417339888596
"FLOW_236212",1975,12,11,0.218,0.0844627802690583,18.8352,0.610004550279122
"FLOW_236212",1975,12,12,0.206,0.0798134529147982,17.7984,0.603135956299603
"FLOW_236212",1975,12,13,0.192,0.0743892376681615,16.5888,0.594705591246233
"FLOW_236212",1975,12,14,0.2,0.0774887892376682,17.28,0.59958087974252
"FLOW_236212",1975,12,15,0.212,0.0821381165919283,18.3168,0.606609137730845
"FLOW_236212",1975,12,16,0.208,0.0805883408071749,17.9712,0.60430257228604
"FLOW_236212",1975,12,17,0.204,0.0790385650224215,17.6256,0.601960243737273
"FLOW_236212",1975,12,18,0.215,0.0833004484304933,18.576,0.608316319906996
"FLOW_236212",1975,12,19,0.208,0.0805883408071749,17.9712,0.60430257228604
"FLOW_236212",1975,12,20,0.196,0.0759390134529148,16.9344,0.597163136123202
"FLOW_236212",1975,12,21,0.197,0.0763264573991031,17.0208,0.5977712464837
"FLOW_236212",1975,12,22,0.2,0.0774887892376682,17.28,0.59958087974252
"FLOW_236212",1975,12,23,0.183,0.0709022421524664,15.8112,0.589022648058152
"FLOW_236212",1975,12,24,0.17,0.065865470852018,14.688,0.580405554719073
"FLOW_236212",1975,12,25,0.176,0.068190134529148,15.2064,0.584445890752071
"FLOW_236212",1975,12,26,0.176,0.068190134529148,15.2064,0.584445890752071
"FLOW_236212",1975,12,27,0.17,0.065865470852018,14.688,0.580405554719073
"FLOW_236212",1975,12,28,0.157,0.0608286995515695,13.5648,0.571244072122056
