#Timestamp,Value,Interpolation Type,Quality Code
1992-01-11T00:00:00.000+10:00,0.253,603,10
1992-01-12T00:00:00.000+10:00,0.214,603,10
1992-01-13T00:00:00.000+10:00,0.179,603,10
1992-01-14T00:00:00.000+10:00,0.156,603,110
1992-01-15T00:00:00.000+10:00,0.133,603,10
1992-01-16T00:00:00.000+10:00,0.148,603,10
1992-01-17T00:00:00.000+10:00,0.172,603,10
1992-01-18T00:00:00.000+10:00,0.15,603,10
1992-01-19T00:00:00.000+10:00,0.145,603,10
1992-01-20T00:00:00.000+10:00,0.147,603,10
1992-01-21T00:00:00.000+10:00,0.143,603,10
1992-01-22T00:00:00.000+10:00,0.126,603,10
1992-01-23T00:00:00.000+10:00,0.112,603,110
1992-01-24T00:00:00.000+10:00,0.087,603,10
1992-01-25T00:00:00.000+10:00,0.066,603,10
1992-01-26T00:00:00.000+10:00,0.067,603,10
1992-01-27T00:00:00.000+10:00,0.063,603,10
1992-01-28T00:00:00.000+10:00,0.086,603,10
1992-01-29T00:00:00.000+10:00,0.064,603,10
1992-01-30T00:00:00.000+10:00,0.049,603,10
1992-01-31T00:00:00.000+10:00,0.05,603,10
1992-02-01T00:00:00.000+10:00,0.049,603,10
1992-02-02T00:00:00.000+10:00,0.035,603,10
1992-02-03T00:00:00.000+10:00,0.026,603,10
1992-02-04T00:00:00.000+10:00,0.018,603,10
1992-02-05T00:00:00.000+10:00,0.022,603,10
1992-02-06T00:00:00.000+10:00,0.028,603,110
1992-02-07T00:00:00.000+10:00,0.028,603,110
1992-02-08T00:00:00.000+10:00,0.024,603,10
1992-02-09T00:00:00.000+10:00,0.024,603,10
1992-02-10T00:00:00.000+10:00,0.028,603,10
1992-02-11T00:00:00.000+10:00,0.025,603,10
1992-02-12T00:00:00.000+10:00,0.022,603,10
1992-02-13T00:00:00.000+10:00,0.022,603,10
1992-02-14T00:00:00.000+10:00,0.026,603,10
1992-02-15T00:00:00.000+10:00,0.022,603,10
1992-02-16T00:00:00.000+10:00,0.019,603,10
1992-02-17T00:00:00.000+10:00,0.101,603,10
1992-02-18T00:00:00.000+10:00,0.079,603,10
1992-02-19T00:00:00.000+10:00,0.042,603,10
1992-02-20T00:00:00.000+10:00,0.036,603,10
1992-02-21T00:00:00.000+10:00,0.026,603,10
1992-02-22T00:00:00.000+10:00,0.024,603,10
1992-02-23T00:00:00.000+10:00,0.023,603,10
1992-02-24T00:00:00.000+10:00,0.022,603,10
1992-02-25T00:00:00.000+10:00,0.024,603,10
1992-02-26T00:00:00.000+10:00,0.023,603,10
1992-02-27T00:00:00.000+10:00,0.021,603,10
1992-02-28T00:00:00.000+10:00,0.021,603,10
1992-02-29T00:00:00.000+10:00,0.022,603,10
1992-03-01T00:00:00.000+10:00,0.028,603,10
1992-03-02T00:00:00.000+10:00,0.031,603,10
1992-03-03T00:00:00.000+10:00,0.027,603,10
1992-03-04T00:00:00.000+10:00,0.02,603,10
1992-03-05T00:00:00.000+10:00,0.021,603,110
1992-03-06T00:00:00.000+10:00,0.021,603,10
1992-03-07T00:00:00.000+10:00,0.019,603,10
1992-03-08T00:00:00.000+10:00,0.037,603,10
1992-03-09T00:00:00.000+10:00,0.044,603,10
1992-03-10T00:00:00.000+10:00,0.039,603,10
1992-03-11T00:00:00.000+10:00,0.043,603,10
1992-03-12T00:00:00.000+10:00,0.048,603,10
1992-03-13T00:00:00.000+10:00,0.046,603,10
1992-03-14T00:00:00.000+10:00,0.037,603,10
1992-03-15T00:00:00.000+10:00,0.031,603,10
1992-03-16T00:00:00.000+10:00,0.024,603,10
1992-03-17T00:00:00.000+10:00,0.016,603,10
1992-03-18T00:00:00.000+10:00,0.011,603,10
1992-03-19T00:00:00.000+10:00,0.011,603,10
1992-03-20T00:00:00.000+10:00,0.012,603,10
1992-03-21T00:00:00.000+10:00,0.017,603,10
1992-03-22T00:00:00.000+10:00,0.024,603,10
1992-03-23T00:00:00.000+10:00,0.028,603,10
1992-03-24T00:00:00.000+10:00,0.03,603,10
1992-03-25T00:00:00.000+10:00,0.029,603,10
1992-03-26T00:00:00.000+10:00,0.029,603,10
1992-03-27T00:00:00.000+10:00,0.026,603,10
1992-03-28T00:00:00.000+10:00,0.016,603,10
1992-03-29T00:00:00.000+10:00,0.019,603,10
1992-03-30T00:00:00.000+10:00,0.021,603,10
1992-03-31T00:00:00.000+10:00,0.02,603,10
1992-04-01T00:00:00.000+10:00,0.022,603,10
1992-04-02T00:00:00.000+10:00,0.023,603,110
1992-04-03T00:00:00.000+10:00,0.025,603,10
1992-04-04T00:00:00.000+10:00,0.024,603,10
1992-04-05T00:00:00.000+10:00,0.021,603,10
1992-04-06T00:00:00.000+10:00,0.099,603,10
1992-04-07T00:00:00.000+10:00,0.17,603,10
1992-04-08T00:00:00.000+10:00,0.074,603,10
1992-04-09T00:00:00.000+10:00,0.044,603,10
1992-04-10T00:00:00.000+10:00,0.04,603,10
1992-04-11T00:00:00.000+10:00,0.043,603,10
1992-04-12T00:00:00.000+10:00,0.038,603,10
1992-04-13T00:00:00.000+10:00,0.033,603,10
1992-04-14T00:00:00.000+10:00,0.034,603,10
1992-04-15T00:00:00.000+10:00,0.046,603,10
1992-04-16T00:00:00.000+10:00,0.048,603,10
1992-04-17T00:00:00.000+10:00,0.046,603,10
1992-04-18T00:00:00.000+10:00,0.044,603,10
1992-04-19T00:00:00.000+10:00,0.042,603,10
1992-04-20T00:00:00.000+10:00,0.041,603,10
1992-04-21T00:00:00.000+10:00,0.042,603,10
1992-04-22T00:00:00.000+10:00,0.041,603,10
1992-04-23T00:00:00.000+10:00,0.041,603,10
1992-04-24T00:00:00.000+10:00,0.04,603,10
1992-04-25T00:00:00.000+10:00,0.038,603,10
1992-04-26T00:00:00.000+10:00,0.036,603,10
1992-04-27T00:00:00.000+10:00,0.115,603,10
1992-04-28T00:00:00.000+10:00,0.146,603,10
1992-04-29T00:00:00.000+10:00,0.113,603,10
1992-04-30T00:00:00.000+10:00,0.126,603,10
1992-05-01T00:00:00.000+10:00,0.139,603,10
1992-05-02T00:00:00.000+10:00,0.139,603,10
1992-05-03T00:00:00.000+10:00,0.142,603,10
1992-05-04T00:00:00.000+10:00,0.129,603,10
1992-05-05T00:00:00.000+10:00,0.098,603,10
1992-05-06T00:00:00.000+10:00,0.083,603,10
1992-05-07T00:00:00.000+10:00,0.061,603,10
1992-05-08T00:00:00.000+10:00,0.047,603,10
1992-05-09T00:00:00.000+10:00,0.077,603,10
1992-05-10T00:00:00.000+10:00,0.19,603,10
1992-05-11T00:00:00.000+10:00,0.103,603,10
1992-05-12T00:00:00.000+10:00,1.364,603,10
1992-05-13T00:00:00.000+10:00,1.416,603,10
1992-05-14T00:00:00.000+10:00,0.76,603,10
1992-05-15T00:00:00.000+10:00,2.288,603,10
1992-05-16T00:00:00.000+10:00,5.378,603,10
1992-05-17T00:00:00.000+10:00,1.993,603,10
1992-05-18T00:00:00.000+10:00,1.249,603,10
1992-05-19T00:00:00.000+10:00,1.341,603,10
1992-05-20T00:00:00.000+10:00,0.897,603,10
1992-05-21T00:00:00.000+10:00,0.56,603,10
1992-05-22T00:00:00.000+10:00,0.426,603,10
1992-05-23T00:00:00.000+10:00,0.322,603,10
1992-05-24T00:00:00.000+10:00,0.279,603,10
1992-05-25T00:00:00.000+10:00,0.236,603,10
1992-05-26T00:00:00.000+10:00,0.236,603,10
1992-05-27T00:00:00.000+10:00,0.28,603,10
1992-05-28T00:00:00.000+10:00,0.331,603,10
1992-05-29T00:00:00.000+10:00,0.365,603,10
1992-05-30T00:00:00.000+10:00,0.372,603,10
1992-05-31T00:00:00.000+10:00,0.321,603,10
1992-06-01T00:00:00.000+10:00,0.294,603,10
1992-06-02T00:00:00.000+10:00,0.312,603,10
1992-06-03T00:00:00.000+10:00,0.417,603,10
1992-06-04T00:00:00.000+10:00,0.424,603,10
1992-06-05T00:00:00.000+10:00,0.395,603,10
1992-06-06T00:00:00.000+10:00,0.353,603,10
1992-06-07T00:00:00.000+10:00,0.286,603,10
1992-06-08T00:00:00.000+10:00,0.286,603,10
1992-06-09T00:00:00.000+10:00,0.336,603,10
1992-06-10T00:00:00.000+10:00,1.307,603,10
1992-06-11T00:00:00.000+10:00,1.657,603,10
1992-06-12T00:00:00.000+10:00,1.205,603,10
1992-06-13T00:00:00.000+10:00,1.001,603,10
1992-06-14T00:00:00.000+10:00,0.731,603,10
1992-06-15T00:00:00.000+10:00,0.531,603,10
1992-06-16T00:00:00.000+10:00,0.416,603,10
1992-06-17T00:00:00.000+10:00,0.351,603,10
1992-06-18T00:00:00.000+10:00,0.599,603,10
1992-06-19T00:00:00.000+10:00,1.471,603,10
1992-06-20T00:00:00.000+10:00,1.356,603,10
1992-06-21T00:00:00.000+10:00,1.236,603,10
1992-06-22T00:00:00.000+10:00,0.962,603,10
1992-06-23T00:00:00.000+10:00,1.248,603,10
1992-06-24T00:00:00.000+10:00,2.58,603,10
1992-06-25T00:00:00.000+10:00,1.776,603,10
1992-06-26T00:00:00.000+10:00,2.35,603,10
1992-06-27T00:00:00.000+10:00,2.101,603,10
1992-06-28T00:00:00.000+10:00,1.505,603,10
1992-06-29T00:00:00.000+10:00,1.055,603,10
1992-06-30T00:00:00.000+10:00,0.797,603,10
1992-07-01T00:00:00.000+10:00,0.642,603,10
1992-07-02T00:00:00.000+10:00,0.648,603,110
1992-07-03T00:00:00.000+10:00,0.554,603,10
1992-07-04T00:00:00.000+10:00,0.403,603,10
1992-07-05T00:00:00.000+10:00,0.346,603,10
1992-07-06T00:00:00.000+10:00,0.342,603,10
1992-07-07T00:00:00.000+10:00,0.557,603,10
1992-07-08T00:00:00.000+10:00,0.943,603,10
1992-07-09T00:00:00.000+10:00,1.044,603,10
1992-07-10T00:00:00.000+10:00,1.035,603,10
1992-07-11T00:00:00.000+10:00,0.948,603,10
1992-07-12T00:00:00.000+10:00,0.83,603,10
1992-07-13T00:00:00.000+10:00,0.894,603,10
1992-07-14T00:00:00.000+10:00,0.812,603,10
1992-07-15T00:00:00.000+10:00,0.663,603,10
1992-07-16T00:00:00.000+10:00,0.565,603,10
1992-07-17T00:00:00.000+10:00,0.536,603,10
1992-07-18T00:00:00.000+10:00,0.501,603,10
1992-07-19T00:00:00.000+10:00,0.466,603,10
1992-07-20T00:00:00.000+10:00,0.468,603,10
1992-07-21T00:00:00.000+10:00,0.5,603,10
1992-07-22T00:00:00.000+10:00,0.526,603,10
1992-07-23T00:00:00.000+10:00,0.496,603,10
1992-07-24T00:00:00.000+10:00,0.439,603,10
1992-07-25T00:00:00.000+10:00,0.433,603,10
1992-07-26T00:00:00.000+10:00,0.548,603,10
1992-07-27T00:00:00.000+10:00,0.56,603,10
1992-07-28T00:00:00.000+10:00,0.463,603,10
1992-07-29T00:00:00.000+10:00,0.406,603,10
1992-07-30T00:00:00.000+10:00,0.377,603,10
1992-07-31T00:00:00.000+10:00,0.37,603,10
1992-08-01T00:00:00.000+10:00,0.362,603,10
1992-08-02T00:00:00.000+10:00,0.352,603,10
1992-08-03T00:00:00.000+10:00,0.338,603,10
1992-08-04T00:00:00.000+10:00,0.306,603,10
1992-08-05T00:00:00.000+10:00,0.304,603,10
1992-08-06T00:00:00.000+10:00,0.302,603,10
1992-08-07T00:00:00.000+10:00,0.304,603,10
1992-08-08T00:00:00.000+10:00,0.297,603,10
1992-08-09T00:00:00.000+10:00,0.294,603,10
1992-08-10T00:00:00.000+10:00,0.361,603,10
1992-08-11T00:00:00.000+10:00,1.365,603,10
1992-08-12T00:00:00.000+10:00,2.092,603,10
1992-08-13T00:00:00.000+10:00,3.153,603,10
1992-08-14T00:00:00.000+10:00,1.063,603,10
1992-08-15T00:00:00.000+10:00,0.557,603,10
1992-08-16T00:00:00.000+10:00,0.46,603,10
1992-08-17T00:00:00.000+10:00,0.23,603,10
1992-08-18T00:00:00.000+10:00,0.129,603,10
1992-08-19T00:00:00.000+10:00,0.053,603,10
1992-08-20T00:00:00.000+10:00,0.104,603,10
1992-08-21T00:00:00.000+10:00,0.091,603,10
1992-08-22T00:00:00.000+10:00,0.033,603,10
1992-08-23T00:00:00.000+10:00,0.097,603,10
1992-08-24T00:00:00.000+10:00,3.491,603,10
1992-08-25T00:00:00.000+10:00,2.054,603,10
1992-08-26T00:00:00.000+10:00,0.266,603,10
1992-08-27T00:00:00.000+10:00,0.067,603,10
1992-08-28T00:00:00.000+10:00,0.014,603,10
1992-08-29T00:00:00.000+10:00,0.044,603,10
1992-08-30T00:00:00.000+10:00,17.225,603,10
1992-08-31T00:00:00.000+10:00,7.267,603,10
1992-09-01T00:00:00.000+10:00,0.114,603,10
1992-09-02T00:00:00.000+10:00,0,603,10
1992-09-03T00:00:00.000+10:00,2.596,603,110
1992-09-04T00:00:00.000+10:00,9.758,603,10
1992-09-05T00:00:00.000+10:00,4.397,603,10
1992-09-06T00:00:00.000+10:00,2.19,603,10
1992-09-07T00:00:00.000+10:00,2.592,603,10
1992-09-08T00:00:00.000+10:00,3.425,603,10
1992-09-09T00:00:00.000+10:00,2.853,603,10
1992-09-10T00:00:00.000+10:00,2.364,603,10
1992-09-11T00:00:00.000+10:00,2.617,603,10
1992-09-12T00:00:00.000+10:00,4.2,603,10
1992-09-13T00:00:00.000+10:00,3.53,603,10
1992-09-14T00:00:00.000+10:00,2.764,603,10
1992-09-15T00:00:00.000+10:00,11.582,603,10
1992-09-16T00:00:00.000+10:00,14.932,603,10
1992-09-17T00:00:00.000+10:00,7.855,603,10
1992-09-18T00:00:00.000+10:00,5.99,603,10
1992-09-19T00:00:00.000+10:00,4.762,603,10
1992-09-20T00:00:00.000+10:00,4.233,603,10
1992-09-21T00:00:00.000+10:00,4.413,603,10
1992-09-22T00:00:00.000+10:00,9.398,603,90
1992-09-23T00:00:00.000+10:00,11.814,603,90
1992-09-24T00:00:00.000+10:00,4.259,603,10
1992-09-25T00:00:00.000+10:00,19.474,603,90
1992-09-26T00:00:00.000+10:00,21.841,603,90
1992-09-27T00:00:00.000+10:00,2.755,603,10
1992-09-28T00:00:00.000+10:00,0.293,603,10
1992-09-29T00:00:00.000+10:00,6.129,603,10
1992-09-30T00:00:00.000+10:00,1.913,603,10
1992-10-01T00:00:00.000+10:00,0.434,603,10
1992-10-02T00:00:00.000+10:00,0.348,603,10
1992-10-03T00:00:00.000+10:00,0.448,603,10
1992-10-04T00:00:00.000+10:00,2.662,603,10
1992-10-05T00:00:00.000+10:00,20.988,603,10
1992-10-06T00:00:00.000+10:00,6.661,603,10
1992-10-07T00:00:00.000+10:00,3.877,603,10
1992-10-08T00:00:00.000+10:00,4.298,603,110
1992-10-09T00:00:00.000+10:00,38.417,603,10
1992-10-10T00:00:00.000+10:00,13.637,603,10
1992-10-11T00:00:00.000+10:00,8.045,603,10
1992-10-12T00:00:00.000+10:00,4.226,603,10
1992-10-13T00:00:00.000+10:00,2.147,603,10
1992-10-14T00:00:00.000+10:00,1.657,603,10
1992-10-15T00:00:00.000+10:00,1.569,603,110
1992-10-16T00:00:00.000+10:00,5.615,603,10
1992-10-17T00:00:00.000+10:00,38.368,603,10
1992-10-18T00:00:00.000+10:00,22.471,603,10
1992-10-19T00:00:00.000+10:00,8.777,603,10
1992-10-20T00:00:00.000+10:00,4.901,603,10
1992-10-21T00:00:00.000+10:00,2.999,603,10
1992-10-22T00:00:00.000+10:00,1.865,603,10
1992-10-23T00:00:00.000+10:00,1.339,603,10
1992-10-24T00:00:00.000+10:00,1.05,603,10
1992-10-25T00:00:00.000+10:00,0.863,603,10
1992-10-26T00:00:00.000+10:00,0.759,603,10
1992-10-27T00:00:00.000+10:00,0.707,603,10
1992-10-28T00:00:00.000+10:00,0.662,603,10
1992-10-29T00:00:00.000+10:00,0.617,603,10
1992-10-30T00:00:00.000+10:00,0.743,603,10
1992-10-31T00:00:00.000+10:00,12.091,603,10
1992-11-01T00:00:00.000+10:00,4.201,603,10
1992-11-02T00:00:00.000+10:00,2.01,603,10
1992-11-03T00:00:00.000+10:00,1.223,603,10
1992-11-04T00:00:00.000+10:00,1.203,603,10
1992-11-05T00:00:00.000+10:00,1.487,603,110
1992-11-06T00:00:00.000+10:00,1.285,603,10
1992-11-07T00:00:00.000+10:00,0.95,603,10
1992-11-08T00:00:00.000+10:00,0.775,603,10
1992-11-09T00:00:00.000+10:00,0.684,603,10
1992-11-10T00:00:00.000+10:00,0.632,603,10
1992-11-11T00:00:00.000+10:00,0.675,603,10
1992-11-12T00:00:00.000+10:00,0.891,603,110
1992-11-13T00:00:00.000+10:00,0.865,603,10
1992-11-14T00:00:00.000+10:00,0.669,603,10
1992-11-15T00:00:00.000+10:00,0.621,603,10
1992-11-16T00:00:00.000+10:00,0.541,603,10
1992-11-17T00:00:00.000+10:00,0.509,603,10
1992-11-18T00:00:00.000+10:00,0.611,603,10
1992-11-19T00:00:00.000+10:00,1.428,603,10
1992-11-20T00:00:00.000+10:00,1.934,603,10
1992-11-21T00:00:00.000+10:00,3.312,603,10
1992-11-22T00:00:00.000+10:00,8.183,603,10
1992-11-23T00:00:00.000+10:00,3.012,603,10
1992-11-24T00:00:00.000+10:00,1.887,603,10
1992-11-25T00:00:00.000+10:00,1.653,603,10
1992-11-26T00:00:00.000+10:00,1.449,603,10
1992-11-27T00:00:00.000+10:00,1.351,603,10
1992-11-28T00:00:00.000+10:00,1.201,603,10
1992-11-29T00:00:00.000+10:00,1.179,603,10
1992-11-30T00:00:00.000+10:00,1.059,603,10
1992-12-01T00:00:00.000+10:00,0.983,603,10
1992-12-02T00:00:00.000+10:00,0.82,603,10
1992-12-03T00:00:00.000+10:00,0.681,603,110
1992-12-04T00:00:00.000+10:00,0.689,603,10
1992-12-05T00:00:00.000+10:00,8.608,603,10
1992-12-06T00:00:00.000+10:00,23.631,603,10
1992-12-07T00:00:00.000+10:00,2.83,603,10
1992-12-08T00:00:00.000+10:00,4.761,603,10
1992-12-09T00:00:00.000+10:00,2.408,603,10
1992-12-10T00:00:00.000+10:00,1.149,603,10
1992-12-11T00:00:00.000+10:00,0.464,603,10
1992-12-12T00:00:00.000+10:00,0.335,603,10
1992-12-13T00:00:00.000+10:00,0.504,603,10
1992-12-14T00:00:00.000+10:00,4.686,603,10
1992-12-15T00:00:00.000+10:00,0.943,603,10
1992-12-16T00:00:00.000+10:00,0.582,603,10
1992-12-17T00:00:00.000+10:00,0.492,603,10
1992-12-18T00:00:00.000+10:00,0.44,603,10
1992-12-19T00:00:00.000+10:00,0.434,603,10
1992-12-20T00:00:00.000+10:00,3.493,603,10
1992-12-21T00:00:00.000+10:00,83.37,603,90
1992-12-22T00:00:00.000+10:00,11.738,603,10
1992-12-23T00:00:00.000+10:00,8.117,603,10
1992-12-24T00:00:00.000+10:00,4.857,603,10
1992-12-25T00:00:00.000+10:00,2.493,603,10
1992-12-26T00:00:00.000+10:00,1.026,603,10
1992-12-27T00:00:00.000+10:00,0.595,603,10
1992-12-28T00:00:00.000+10:00,0.43,603,10
1992-12-29T00:00:00.000+10:00,0.323,603,10
1992-12-30T00:00:00.000+10:00,0.285,603,10
1992-12-31T00:00:00.000+10:00,0.323,603,10
1993-01-01T00:00:00.000+10:00,0.308,603,10
1993-01-02T00:00:00.000+10:00,0.416,603,10
1993-01-03T00:00:00.000+10:00,0.465,603,10
1993-01-04T00:00:00.000+10:00,0.46,603,10
1993-01-05T00:00:00.000+10:00,0.452,603,10
1993-01-06T00:00:00.000+10:00,0.417,603,10
1993-01-07T00:00:00.000+10:00,0.394,603,110
1993-01-08T00:00:00.000+10:00,0.467,603,10
1993-01-09T00:00:00.000+10:00,0.425,603,10
1993-01-10T00:00:00.000+10:00,0.474,603,10
1993-01-11T00:00:00.000+10:00,0.382,603,10
1993-01-12T00:00:00.000+10:00,0.339,603,10
1993-01-13T00:00:00.000+10:00,0.301,603,10
1993-01-14T00:00:00.000+10:00,0.278,603,10
1993-01-15T00:00:00.000+10:00,0.265,603,10
1993-01-16T00:00:00.000+10:00,0.254,603,10
1993-01-17T00:00:00.000+10:00,0.77,603,10
1993-01-18T00:00:00.000+10:00,0.991,603,10
1993-01-19T00:00:00.000+10:00,0.366,603,10
1993-01-20T00:00:00.000+10:00,0.352,603,10
1993-01-21T00:00:00.000+10:00,0.303,603,10
1993-01-22T00:00:00.000+10:00,0.269,603,10
1993-01-23T00:00:00.000+10:00,0.264,603,10
1993-01-24T00:00:00.000+10:00,0.315,603,10
1993-01-25T00:00:00.000+10:00,0.294,603,10
1993-01-26T00:00:00.000+10:00,0.409,603,10
1993-01-27T00:00:00.000+10:00,0.758,603,10
1993-01-28T00:00:00.000+10:00,0.887,603,10
1993-01-29T00:00:00.000+10:00,0.821,603,10
1993-01-30T00:00:00.000+10:00,0.47,603,10
1993-01-31T00:00:00.000+10:00,0.343,603,10
1993-02-01T00:00:00.000+10:00,0.453,603,10
1993-02-02T00:00:00.000+10:00,1.109,603,10
1993-02-03T00:00:00.000+10:00,0.309,603,110
1993-02-04T00:00:00.000+10:00,0.232,603,10
1993-02-05T00:00:00.000+10:00,0.202,603,10
1993-02-06T00:00:00.000+10:00,0.172,603,10
1993-02-07T00:00:00.000+10:00,0.182,603,10
1993-02-08T00:00:00.000+10:00,0.168,603,10
1993-02-09T00:00:00.000+10:00,0.153,603,10
1993-02-10T00:00:00.000+10:00,0.149,603,10
1993-02-11T00:00:00.000+10:00,0.154,603,10
1993-02-12T00:00:00.000+10:00,0.161,603,10
1993-02-13T00:00:00.000+10:00,0.156,603,10
1993-02-14T00:00:00.000+10:00,0.137,603,10
1993-02-15T00:00:00.000+10:00,0.143,603,10
1993-02-16T00:00:00.000+10:00,0.145,603,10
1993-02-17T00:00:00.000+10:00,0.138,603,10
1993-02-18T00:00:00.000+10:00,0.14,603,10
1993-02-19T00:00:00.000+10:00,0.155,603,10
1993-02-20T00:00:00.000+10:00,0.247,603,10
1993-02-21T00:00:00.000+10:00,1.079,603,10
1993-02-22T00:00:00.000+10:00,0.749,603,10
1993-02-23T00:00:00.000+10:00,0.401,603,10
1993-02-24T00:00:00.000+10:00,0.336,603,10
1993-02-25T00:00:00.000+10:00,0.284,603,10
1993-02-26T00:00:00.000+10:00,0.27,603,10
1993-02-27T00:00:00.000+10:00,0.218,603,10
1993-02-28T00:00:00.000+10:00,0.187,603,10
1993-03-01T00:00:00.000+10:00,0.217,603,10
1993-03-02T00:00:00.000+10:00,0.27,603,10
1993-03-03T00:00:00.000+10:00,0.286,603,10
1993-03-04T00:00:00.000+10:00,0.266,603,110
1993-03-05T00:00:00.000+10:00,0.24,603,10
1993-03-06T00:00:00.000+10:00,0.202,603,10
1993-03-07T00:00:00.000+10:00,0.267,603,10
1993-03-08T00:00:00.000+10:00,0.324,603,10
1993-03-09T00:00:00.000+10:00,0.372,603,10
1993-03-10T00:00:00.000+10:00,0.307,603,10
1993-03-11T00:00:00.000+10:00,0.231,603,10
1993-03-12T00:00:00.000+10:00,0.209,603,10
1993-03-13T00:00:00.000+10:00,0.211,603,10
1993-03-14T00:00:00.000+10:00,0.198,603,10
1993-03-15T00:00:00.000+10:00,0.177,603,10
1993-03-16T00:00:00.000+10:00,0.169,603,10
1993-03-17T00:00:00.000+10:00,0.162,603,10
1993-03-18T00:00:00.000+10:00,0.164,603,10
1993-03-19T00:00:00.000+10:00,0.168,603,10
1993-03-20T00:00:00.000+10:00,0.168,603,10
1993-03-21T00:00:00.000+10:00,0.168,603,10
1993-03-22T00:00:00.000+10:00,0.162,603,10
1993-03-23T00:00:00.000+10:00,0.177,603,10
1993-03-24T00:00:00.000+10:00,0.162,603,10
1993-03-25T00:00:00.000+10:00,0.15,603,10
1993-03-26T00:00:00.000+10:00,0.175,603,10
1993-03-27T00:00:00.000+10:00,0.438,603,10
1993-03-28T00:00:00.000+10:00,0.611,603,10
1993-03-29T00:00:00.000+10:00,0.212,603,10
1993-03-30T00:00:00.000+10:00,0.201,603,10
1993-03-31T00:00:00.000+10:00,0.182,603,10
1993-04-01T00:00:00.000+10:00,0.184,603,10
1993-04-02T00:00:00.000+10:00,0.183,603,10
1993-04-03T00:00:00.000+10:00,0.171,603,10
1993-04-04T00:00:00.000+10:00,0.17,603,10
1993-04-05T00:00:00.000+10:00,0.159,603,10
1993-04-06T00:00:00.000+10:00,0.16,603,10
1993-04-07T00:00:00.000+10:00,0.167,603,10
1993-04-08T00:00:00.000+10:00,0.167,603,110
1993-04-09T00:00:00.000+10:00,0.146,603,10
1993-04-10T00:00:00.000+10:00,0.157,603,10
1993-04-11T00:00:00.000+10:00,0.177,603,10
1993-04-12T00:00:00.000+10:00,0.173,603,10
1993-04-13T00:00:00.000+10:00,0.169,603,10
1993-04-14T00:00:00.000+10:00,0.166,603,10
1993-04-15T00:00:00.000+10:00,0.161,603,10
1993-04-16T00:00:00.000+10:00,0.172,603,10
1993-04-17T00:00:00.000+10:00,0.184,603,10
1993-04-18T00:00:00.000+10:00,0.172,603,10
1993-04-19T00:00:00.000+10:00,0.15,603,10
1993-04-20T00:00:00.000+10:00,0.144,603,10
1993-04-21T00:00:00.000+10:00,0.108,603,110
1993-04-22T00:00:00.000+10:00,0.036,603,10
1993-04-23T00:00:00.000+10:00,0.023,603,10
1993-04-24T00:00:00.000+10:00,0.073,603,10
1993-04-25T00:00:00.000+10:00,0.049,603,10
1993-04-26T00:00:00.000+10:00,0.016,603,10
1993-04-27T00:00:00.000+10:00,0.095,603,10
1993-04-28T00:00:00.000+10:00,0.135,603,10
1993-04-29T00:00:00.000+10:00,0.143,603,10
1993-04-30T00:00:00.000+10:00,0.158,603,10
1993-05-01T00:00:00.000+10:00,0.144,603,10
1993-05-02T00:00:00.000+10:00,0.118,603,10
1993-05-03T00:00:00.000+10:00,0.073,603,10
1993-05-04T00:00:00.000+10:00,0.1,603,10
1993-05-05T00:00:00.000+10:00,0.196,603,10
1993-05-06T00:00:00.000+10:00,0.209,603,110
1993-05-07T00:00:00.000+10:00,0.2,603,110
1993-05-08T00:00:00.000+10:00,0.196,603,110
1993-05-09T00:00:00.000+10:00,0.192,603,110
1993-05-10T00:00:00.000+10:00,0.188,603,10
1993-05-11T00:00:00.000+10:00,0.184,603,10
1993-05-12T00:00:00.000+10:00,0.18,603,10
1993-05-13T00:00:00.000+10:00,0.176,603,10
1993-05-14T00:00:00.000+10:00,0.172,603,10
1993-05-15T00:00:00.000+10:00,0.168,603,10
1993-05-16T00:00:00.000+10:00,0.165,603,10
1993-05-17T00:00:00.000+10:00,0.189,603,10
1993-05-18T00:00:00.000+10:00,0.207,603,10
1993-05-19T00:00:00.000+10:00,0.19,603,10
1993-05-20T00:00:00.000+10:00,0.176,603,10
1993-05-21T00:00:00.000+10:00,0.165,603,10
1993-05-22T00:00:00.000+10:00,0.174,603,10
1993-05-23T00:00:00.000+10:00,0.188,603,10
1993-05-24T00:00:00.000+10:00,0.202,603,10
1993-05-25T00:00:00.000+10:00,0.209,603,10
1993-05-26T00:00:00.000+10:00,0.207,603,10
1993-05-27T00:00:00.000+10:00,0.206,603,10
1993-05-28T00:00:00.000+10:00,0.205,603,10
1993-05-29T00:00:00.000+10:00,0.205,603,10
1993-05-30T00:00:00.000+10:00,0.207,603,10
1993-05-31T00:00:00.000+10:00,0.213,603,10
1993-06-01T00:00:00.000+10:00,0.225,603,10
1993-06-02T00:00:00.000+10:00,0.241,603,110
1993-06-03T00:00:00.000+10:00,0.244,603,110
1993-06-04T00:00:00.000+10:00,0.244,603,110
1993-06-05T00:00:00.000+10:00,0.244,603,110
1993-06-06T00:00:00.000+10:00,0.243,603,10
1993-06-07T00:00:00.000+10:00,0.242,603,10
1993-06-08T00:00:00.000+10:00,0.24,603,10
1993-06-09T00:00:00.000+10:00,0.239,603,10
1993-06-10T00:00:00.000+10:00,0.239,603,10
